model,name,user,day,amb,idle_before,soc_disp,soh_est,soh_true,dur,p_eco,p_std,p_turbo,nsw,k_design,k_true,mu_T,r_design,ft_design,T_pred,T_act,margin_pred,margin_act,aborted,soc_used
D-1,고빈도 다중세션형,D-1_U5,64,13.4,0,99.6,0.9804,0.9721,17.2,0.0,0.45,0.55,1,1.25,1.204,20,5.0,1.0,18.55,17.25,-1.45,-2.75,1,95.05
D-1,고빈도 다중세션형,D-1_U5,66,17.1,1,100.0,0.9933,0.9718,16.3,0.0,0.424,0.576,2,1.25,1.281,20,5.0,1.0,18.87,16.5,-1.13,-3.5,1,95.19
D-1,고빈도 다중세션형,D-1_U5,67,18.9,0,100.0,0.9656,0.9715,16.3,0.0,0.387,0.613,1,1.25,1.264,20,5.0,1.0,18.35,16.25,-1.65,-3.75,1,95.42
D-1,고빈도 다중세션형,D-1_U5,68,19.6,0,100.0,0.9673,0.9712,15.3,0.0,0.279,0.721,0,1.25,1.262,20,5.0,1.0,18.38,15.25,-1.62,-4.75,1,95.45
D-1,고빈도 다중세션형,D-1_U5,69,15.5,0,99.81,0.9766,0.9709,14.6,0.0,0.397,0.603,0,1.25,1.394,20,5.0,1.0,18.52,14.75,-1.48,-5.25,1,95.29
D-1,고빈도 다중세션형,D-1_U5,70,17.8,0,99.56,0.9648,0.9707,10.8,0.0,0.488,0.512,1,1.25,1.254,20,5.0,1.0,18.25,17.5,-1.75,-2.5,0,57.3
D-1,고빈도 다중세션형,D-1_U5,71,22.5,0,99.94,0.9808,0.9704,13.4,0.0,0.428,0.572,1,1.25,1.4,20,5.0,1.0,18.62,15.25,-1.38,-4.75,0,83.9
D-1,고빈도 다중세션형,D-1_U5,72,18.0,0,83.01,0.9439,0.9701,13.4,0.0,0.359,0.641,0,1.25,1.227,20,5.0,1.0,14.73,13.5,-5.27,-6.5,1,78.47
D-1,고빈도 다중세션형,D-1_U5,73,18.2,0,100.0,0.9882,0.9698,15.9,0.0,0.366,0.634,1,1.25,1.275,20,5.0,1.0,18.78,16.0,-1.22,-4.0,1,95.35
D-1,고빈도 다중세션형,D-1_U5,74,16.8,0,99.82,0.9583,0.9695,15.9,0.0,0.371,0.629,1,1.25,1.27,20,5.0,1.0,18.17,16.0,-1.83,-4.0,1,95.46
D-1,고빈도 다중세션형,D-1_U5,75,17.6,0,100.0,0.979,0.9692,14.2,0.0,0.333,0.667,3,1.25,1.391,20,5.0,1.0,18.6,14.25,-1.4,-5.75,1,95.39
D-1,고빈도 다중세션형,D-1_U5,76,18.6,0,99.96,0.9697,0.9689,16.2,0.0,0.419,0.581,2,1.25,1.29,20,5.0,1.0,18.42,16.25,-1.58,-3.75,1,95.19
D-1,고빈도 다중세션형,D-1_U5,77,21.7,0,99.82,0.9647,0.9686,16.1,0.0,0.373,0.627,0,1.25,1.268,20,5.0,1.0,18.29,16.25,-1.71,-3.75,1,95.56
D-1,고빈도 다중세션형,D-1_U5,78,16.2,0,100.0,0.9697,0.9683,16.4,0.0,0.435,0.565,2,1.25,1.275,20,5.0,1.0,18.42,16.5,-1.58,-3.5,1,95.56
D-1,고빈도 다중세션형,D-1_U5,79,20.4,0,91.08,0.9463,0.968,15.2,0.0,0.502,0.498,6,1.25,1.292,20,5.0,1.0,16.29,15.25,-3.71,-4.75,1,85.94
D-1,고빈도 다중세션형,D-1_U5,80,18.0,0,99.86,0.949,0.9677,16.7,0.0,0.418,0.582,1,1.25,1.248,20,5.0,1.0,18.0,16.75,-2.0,-3.25,1,95.02
D-1,고빈도 다중세션형,D-1_U5,81,20.5,0,4.37,0.9779,0.9675,0.0,0.0,0.312,0.688,1,1.25,1.285,20,5.0,1.0,-0.12,0.0,-20.12,-20.0,1,0.69
D-1,고빈도 다중세션형,D-1_U5,82,20.0,0,89.41,0.9738,0.9672,12.1,0.0,0.274,0.726,2,1.25,1.4,20,5.0,1.0,16.44,12.25,-3.56,-7.75,1,85.14
D-1,고빈도 다중세션형,D-1_U5,83,16.0,0,100.0,0.9756,0.9669,15.3,0.0,0.379,0.621,2,1.25,1.309,20,5.0,1.0,18.54,15.5,-1.46,-4.5,1,95.1
D-1,고빈도 다중세션형,D-1_U5,84,17.3,0,99.92,0.9681,0.9666,13.0,0.0,0.408,0.592,2,1.25,1.4,20,5.0,1.0,18.38,14.75,-1.62,-5.25,0,83.28
D-1,고빈도 다중세션형,D-1_U5,85,18.8,0,80.83,0.9389,0.9664,12.7,0.0,0.344,0.656,3,1.25,1.23,20,5.0,1.0,14.24,12.75,-5.76,-7.25,1,76.1
D-1,고빈도 다중세션형,D-1_U5,86,20.8,0,3.71,0.9775,0.9661,0.0,0.0,0.308,0.692,2,1.25,1.251,20,5.0,1.0,-0.25,0.0,-20.25,-20.0,1,0.82
D-1,고빈도 다중세션형,D-1_U5,87,17.1,0,100.0,0.9702,0.9659,13.1,0.0,0.401,0.599,3,1.25,1.244,20,5.0,1.0,18.43,16.5,-1.57,-3.5,0,74.73
D-1,고빈도 다중세션형,D-1_U5,88,16.0,0,25.53,0.969,0.9658,3.1,0.0,0.384,0.616,1,1.25,1.256,20,5.0,1.0,3.98,3.25,-16.02,-16.75,1,20.34
D-1,고빈도 다중세션형,D-1_U5,89,19.6,0,86.95,0.9871,0.9655,12.0,0.0,0.332,0.668,2,1.25,1.4,20,5.0,1.0,16.18,12.0,-3.82,-8.0,1,81.89
D-1,고빈도 다중세션형,D-1_U5,91,20.9,1,100.0,0.9809,0.9651,16.0,0.0,0.393,0.607,3,1.25,1.279,20,5.0,1.0,18.64,16.0,-1.36,-4.0,1,95.33
D-1,고빈도 다중세션형,D-1_U5,92,19.8,0,99.94,0.963,0.9648,13.9,0.0,0.309,0.691,2,1.25,1.4,20,5.0,1.0,18.28,14.0,-1.72,-6.0,1,95.33
D-1,고빈도 다중세션형,D-1_U5,93,21.7,0,100.0,0.9339,0.9645,16.1,0.0,0.363,0.637,1,1.25,1.252,20,5.0,1.0,17.74,16.25,-2.26,-3.75,1,95.48
D-1,고빈도 다중세션형,D-1_U5,94,22.0,0,100.0,0.9537,0.9642,15.6,0.0,0.407,0.593,1,1.25,1.238,20,5.0,1.0,18.12,16.75,-1.88,-3.25,0,88.44
D-1,고빈도 다중세션형,D-1_U5,95,18.8,0,85.55,0.9371,0.9639,13.3,0.0,0.37,0.63,1,1.25,1.266,20,5.0,1.0,15.1,13.5,-4.9,-6.5,1,80.34
D-1,고빈도 다중세션형,D-1_U5,96,20.1,0,99.78,0.9626,0.9636,15.8,0.0,0.445,0.555,3,1.25,1.338,20,5.0,1.0,18.25,15.75,-1.75,-4.25,1,95.47
D-1,고빈도 다중세션형,D-1_U5,97,19.0,0,89.32,0.9436,0.9634,13.9,0.0,0.397,0.603,1,1.25,1.296,20,5.0,1.0,15.91,14.0,-4.09,-6.0,1,84.27
D-1,고빈도 다중세션형,D-1_U5,98,20.0,0,99.95,0.9507,0.963,15.7,0.0,0.394,0.606,1,1.25,1.307,20,5.0,1.0,18.05,15.75,-1.95,-4.25,1,95.51
D-1,고빈도 다중세션형,D-1_U5,99,21.5,0,99.72,0.9691,0.9627,14.5,0.0,0.382,0.618,1,1.25,1.4,20,5.0,1.0,18.36,14.5,-1.64,-5.5,1,95.19
D-1,고빈도 다중세션형,D-1_U5,100,21.6,0,100.0,0.9588,0.9624,16.6,0.0,0.448,0.552,0,1.25,1.283,20,5.0,1.0,18.22,16.75,-1.78,-3.25,1,95.63
D-1,고빈도 다중세션형,D-1_U5,101,17.3,0,100.0,0.9623,0.9621,15.2,0.0,0.458,0.542,1,1.25,1.4,20,5.0,1.0,18.28,15.25,-1.72,-4.75,0,95.57
D-1,고빈도 다중세션형,D-1_U5,102,19.6,0,99.71,0.9532,0.9618,14.9,0.0,0.425,0.575,3,1.25,1.4,20,5.0,1.0,18.06,15.0,-1.94,-5.0,1,95.54
D-1,고빈도 다중세션형,D-1_U5,104,20.5,1,100.0,0.9625,0.9614,15.6,0.0,0.381,0.619,0,1.25,1.303,20,5.0,1.0,18.29,15.75,-1.71,-4.25,1,95.41
D-1,고빈도 다중세션형,D-1_U5,105,22.3,0,99.51,0.9486,0.9611,14.5,0.0,0.377,0.623,1,1.25,1.4,20,5.0,1.0,17.93,14.5,-2.07,-5.5,1,95.71
D-1,고빈도 다중세션형,D-1_U5,107,23.3,1,100.0,0.9735,0.9607,15.7,0.0,0.432,0.568,1,1.25,1.327,20,5.0,1.0,18.5,15.75,-1.5,-4.25,1,94.8
D-1,고빈도 다중세션형,D-1_U5,108,21.3,0,99.46,0.9498,0.9604,14.6,0.0,0.394,0.606,1,1.25,1.4,20,5.0,1.0,17.94,14.75,-2.06,-5.25,1,95.38
D-1,고빈도 다중세션형,D-1_U5,109,19.9,0,90.8,0.9769,0.9601,14.1,0.0,0.412,0.588,1,1.25,1.321,20,5.0,1.0,16.76,14.25,-3.24,-5.75,1,86.43
D-1,고빈도 다중세션형,D-1_U5,110,22.0,0,99.79,0.9344,0.9598,15.5,0.0,0.367,0.633,2,1.25,1.294,20,5.0,1.0,17.72,15.5,-2.28,-4.5,1,95.38
D-1,고빈도 다중세션형,D-1_U5,111,21.9,0,100.0,0.9475,0.9594,15.8,0.0,0.434,0.566,1,1.25,1.321,20,5.0,1.0,18.0,16.0,-2.0,-4.0,1,95.0
D-1,고빈도 다중세션형,D-1_U5,112,19.7,0,100.0,0.9696,0.9591,14.5,0.0,0.384,0.616,1,1.25,1.4,20,5.0,1.0,18.42,14.5,-1.58,-5.5,1,95.45
D-1,고빈도 다중세션형,D-1_U5,113,22.2,0,99.54,0.9512,0.9588,15.7,0.0,0.412,0.588,4,1.25,1.306,20,5.0,1.0,17.98,15.75,-2.02,-4.25,1,95.16
D-1,고빈도 다중세션형,D-1_U5,114,21.8,0,99.89,0.9874,0.9585,16.7,0.0,0.479,0.521,1,1.25,1.291,20,5.0,1.0,18.74,16.75,-1.26,-3.25,1,95.41
D-1,고빈도 다중세션형,D-1_U5,115,20.1,0,100.0,0.9564,0.9581,15.1,0.0,0.34,0.66,3,1.25,1.305,20,5.0,1.0,18.17,15.25,-1.83,-4.75,1,95.62
D-1,고빈도 다중세션형,D-1_U5,116,22.8,0,99.54,0.9413,0.9578,15.2,0.0,0.34,0.66,1,1.25,1.296,20,5.0,1.0,17.8,15.25,-2.2,-4.75,1,95.29
D-1,고빈도 다중세션형,D-1_U5,117,21.1,0,3.53,0.9373,0.9575,0.0,0.0,0.423,0.577,3,1.25,1.4,20,5.0,1.0,-0.28,0.0,-20.28,-20.0,1,0.95
D-1,고빈도 다중세션형,D-1_U5,119,22.6,1,88.01,0.9617,0.9571,13.5,0.0,0.479,0.521,4,1.25,1.4,20,5.0,1.0,15.97,13.5,-4.03,-6.5,1,84.77
D-1,고빈도 다중세션형,D-1_U5,120,21.5,0,99.92,0.9544,0.9568,14.9,0.0,0.35,0.65,3,1.25,1.32,20,5.0,1.0,18.12,15.0,-1.88,-5.0,1,94.91
D-1,고빈도 다중세션형,D-1_U5,121,21.7,0,99.72,0.9513,0.9563,14.3,0.0,0.437,0.563,3,1.25,1.323,20,5.0,1.0,18.02,15.75,-1.98,-4.25,0,85.77
D-1,고빈도 다중세션형,D-1_U5,123,21.3,1,100.0,0.9419,0.9559,16.1,0.0,0.422,0.578,2,1.25,1.278,20,5.0,1.0,17.9,16.25,-2.1,-3.75,1,94.89
D-1,고빈도 다중세션형,D-1_U5,124,19.9,0,100.0,0.9536,0.9556,15.5,0.0,0.501,0.499,2,1.25,1.4,20,5.0,1.0,18.12,15.75,-1.88,-4.25,1,94.98
D-1,고빈도 다중세션형,D-1_U5,125,23.8,0,99.82,0.9614,0.9552,15.7,0.0,0.344,0.656,0,1.25,1.255,20,5.0,1.0,18.23,15.75,-1.77,-4.25,1,95.18
D-1,고빈도 다중세션형,D-1_U5,126,25.0,0,5.38,0.9506,0.9549,0.0,0.0,0.42,0.58,1,1.25,1.261,20,5.0,1.0,0.07,0.0,-19.93,-20.0,1,0.7
D-1,고빈도 다중세션형,D-1_U5,127,25.6,0,99.84,0.9906,0.9545,15.7,0.0,0.398,0.602,2,1.25,1.292,20,5.0,1.0,18.79,15.75,-1.21,-4.25,1,95.08
D-1,고빈도 다중세션형,D-1_U5,128,23.4,0,99.87,0.9575,0.9542,16.0,0.0,0.384,0.616,2,1.25,1.262,20,5.0,1.0,18.17,16.0,-1.83,-4.0,1,95.54
D-1,고빈도 다중세션형,D-1_U5,130,22.9,1,100.0,0.9417,0.9538,16.4,0.0,0.427,0.573,4,1.25,1.256,20,5.0,1.0,17.89,16.5,-2.11,-3.5,1,95.1
D-1,고빈도 다중세션형,D-1_U5,131,23.6,0,100.0,0.9572,0.9532,14.3,0.0,0.377,0.623,1,1.25,1.4,20,5.0,1.0,18.19,14.5,-1.81,-5.5,1,95.1
D-1,고빈도 다중세션형,D-1_U5,132,20.4,0,100.0,0.9408,0.9529,16.8,0.0,0.445,0.555,1,1.25,1.246,20,5.0,1.0,17.88,17.0,-2.12,-3.0,0,95.25
D-1,고빈도 다중세션형,D-1_U5,133,23.5,0,100.0,0.9573,0.9526,16.5,0.0,0.394,0.606,1,1.25,1.228,20,5.0,1.0,18.19,16.5,-1.81,-3.5,1,95.33
D-1,고빈도 다중세션형,D-1_U5,134,21.8,0,99.73,0.956,0.9522,16.3,0.0,0.425,0.575,3,1.25,1.265,20,5.0,1.0,18.11,16.25,-1.89,-3.75,1,95.42
D-1,고빈도 다중세션형,D-1_U5,135,25.8,0,100.0,0.9709,0.9519,17.0,0.0,0.464,0.536,0,1.25,1.245,20,5.0,1.0,18.45,17.0,-1.55,-3.0,1,95.08
D-1,고빈도 다중세션형,D-1_U5,136,25.8,0,100.0,0.9548,0.9516,16.5,0.0,0.451,0.549,1,1.25,1.24,20,5.0,1.0,18.14,17.0,-1.86,-3.0,0,92.71
D-1,고빈도 다중세션형,D-1_U5,137,24.9,0,100.0,0.9587,0.9512,12.7,0.0,0.345,0.655,1,1.25,1.373,20,5.0,1.0,18.21,14.5,-1.79,-5.5,0,83.84
D-1,고빈도 다중세션형,D-1_U5,138,22.2,0,100.0,0.9437,0.9509,16.0,0.0,0.361,0.639,3,1.25,1.234,20,5.0,1.0,17.93,16.0,-2.07,-4.0,1,95.26
D-1,고빈도 다중세션형,D-1_U5,139,21.2,0,100.0,0.9152,0.9506,17.5,0.0,0.526,0.474,1,1.25,1.259,20,5.0,1.0,17.39,17.5,-2.61,-2.5,1,95.17
D-1,고빈도 다중세션형,D-1_U5,140,23.7,0,100.0,0.9429,0.95,16.4,0.0,0.388,0.612,1,1.25,1.23,20,5.0,1.0,17.92,16.5,-2.08,-3.5,1,95.53
D-1,고빈도 다중세션형,D-1_U5,141,24.8,0,100.0,0.9473,0.9497,15.8,0.0,0.423,0.577,3,1.25,1.297,20,5.0,1.0,18.0,16.0,-2.0,-4.0,1,95.12
D-1,고빈도 다중세션형,D-1_U5,143,23.0,1,100.0,0.9566,0.9493,15.4,0.0,0.38,0.62,2,1.25,1.291,20,5.0,1.0,18.17,15.5,-1.83,-4.5,1,94.77
D-1,고빈도 다중세션형,D-1_U5,144,27.6,0,99.55,0.9322,0.9489,16.0,0.0,0.364,0.636,1,1.25,1.233,20,5.0,1.0,17.63,16.0,-2.37,-4.0,1,94.95
D-1,고빈도 다중세션형,D-1_U5,145,27.3,0,99.46,0.9475,0.9486,13.9,0.0,0.322,0.678,1,1.25,1.386,20,5.0,1.0,17.9,14.0,-2.1,-6.0,1,95.12
D-1,고빈도 다중세션형,D-1_U5,146,24.7,0,3.71,0.9475,0.9481,0.0,0.0,0.366,0.634,1,1.25,1.285,20,5.0,1.0,-0.24,0.0,-20.24,-20.0,1,0.71
D-1,고빈도 다중세션형,D-1_U5,148,21.7,1,100.0,0.9587,0.9476,16.1,0.0,0.44,0.56,2,1.25,1.281,20,5.0,1.0,18.21,16.25,-1.79,-3.75,1,94.83
D-1,고빈도 다중세션형,D-1_U5,149,25.7,0,4.77,0.932,0.9473,0.0,0.0,0.423,0.577,1,1.25,1.254,20,5.0,1.0,-0.04,0.0,-20.04,-20.0,1,0.71
D-1,고빈도 다중세션형,D-1_U5,150,25.4,0,99.32,0.9647,0.947,16.1,0.0,0.392,0.608,3,1.25,1.247,20,5.0,1.0,18.2,16.25,-1.8,-3.75,1,95.43
D-1,고빈도 다중세션형,D-1_U5,151,26.9,0,99.93,0.9641,0.9466,15.7,0.0,0.366,0.634,0,1.25,1.26,20,5.0,1.0,18.3,15.75,-1.7,-4.25,1,95.12
D-1,고빈도 다중세션형,D-1_U5,152,26.3,0,99.94,0.9497,0.9463,14.3,0.0,0.388,0.612,1,1.25,1.4,20,5.0,1.0,18.03,14.5,-1.97,-5.5,1,95.16
D-1,고빈도 다중세션형,D-1_U5,153,27.8,0,99.62,0.9428,0.9459,16.7,0.0,0.486,0.514,1,1.25,1.282,20,5.0,1.0,17.84,16.75,-2.16,-3.25,1,95.52
D-1,고빈도 다중세션형,D-1_U5,154,26.7,0,100.0,0.9366,0.9456,16.1,0.0,0.46,0.54,0,1.25,1.306,20,5.0,1.0,17.8,16.25,-2.2,-3.75,1,95.38
D-1,고빈도 다중세션형,D-1_U5,155,24.9,0,100.0,0.9267,0.9452,16.2,0.0,0.415,0.585,2,1.25,1.258,20,5.0,1.0,17.61,16.25,-2.39,-3.75,1,95.5
D-1,고빈도 다중세션형,D-1_U5,156,26.2,0,100.0,0.9502,0.9449,14.9,0.0,0.456,0.544,1,1.25,1.4,20,5.0,1.0,18.05,15.0,-1.95,-5.0,1,95.05
D-1,고빈도 다중세션형,D-1_U5,157,24.0,0,99.98,0.9303,0.9445,16.0,0.0,0.432,0.568,1,1.25,1.284,20,5.0,1.0,17.67,16.25,-2.33,-3.75,1,95.06
D-1,고빈도 다중세션형,D-1_U5,159,23.4,1,100.0,0.9457,0.9441,14.0,0.0,0.349,0.651,0,1.25,1.4,20,5.0,1.0,17.97,14.0,-2.03,-6.0,1,95.55
D-1,고빈도 다중세션형,D-1_U5,160,24.4,0,4.77,0.9171,0.9437,0.0,0.0,0.417,0.583,2,1.25,1.291,20,5.0,1.0,-0.04,0.0,-20.04,-20.0,1,0.84
D-1,고빈도 다중세션형,D-1_U5,161,23.4,0,3.89,0.9457,0.9433,0.0,0.0,0.281,0.719,0,1.25,1.25,20,5.0,1.0,-0.21,0.0,-20.21,-20.0,1,0.58
D-1,고빈도 다중세션형,D-1_U5,162,22.5,0,100.0,0.9331,0.9429,16.0,0.0,0.399,0.601,3,1.25,1.252,20,5.0,1.0,17.73,16.0,-2.27,-4.0,1,95.18
D-1,고빈도 다중세션형,D-1_U5,163,28.7,0,100.0,0.9561,0.9426,15.7,0.0,0.402,0.598,1,1.25,1.283,20,5.0,1.0,18.17,15.75,-1.83,-4.25,1,95.34
D-1,고빈도 다중세션형,D-1_U5,164,26.5,0,99.36,0.9466,0.9422,15.5,0.0,0.385,0.615,2,1.25,1.28,20,5.0,1.0,17.86,15.5,-2.14,-4.5,1,94.98
D-1,고빈도 다중세션형,D-1_U5,165,28.3,0,100.0,0.943,0.9419,15.7,0.0,0.404,0.596,0,1.25,1.288,20,5.0,1.0,17.92,15.75,-2.08,-4.25,1,95.5
D-1,고빈도 다중세션형,D-1_U5,166,27.6,0,99.97,0.9133,0.9415,14.2,0.0,0.387,0.613,4,1.25,1.4,20,5.0,1.0,17.35,14.25,-2.65,-5.75,1,95.5
D-1,고빈도 다중세션형,D-1_U5,167,23.7,0,100.0,0.9457,0.9412,14.3,0.0,0.387,0.613,1,1.25,1.392,20,5.0,1.0,17.97,14.5,-2.03,-5.5,1,95.23
D-1,고빈도 다중세션형,D-1_U5,168,26.0,0,5.31,0.9445,0.9408,0.0,0.0,0.454,0.546,2,1.25,1.254,20,5.0,1.0,0.06,0.0,-19.94,-20.0,1,0.84
D-1,고빈도 다중세션형,D-1_U5,169,26.3,0,81.93,0.9433,0.9405,12.2,0.0,0.403,0.597,0,1.25,1.296,20,5.0,1.0,14.51,12.25,-5.49,-7.75,1,75.94
D-1,고빈도 다중세션형,D-1_U5,170,28.3,0,100.0,0.9361,0.9402,15.5,0.0,0.399,0.601,1,1.25,1.293,20,5.0,1.0,17.79,15.5,-2.21,-4.5,1,95.22
D-1,고빈도 다중세션형,D-1_U5,171,28.2,0,100.0,0.916,0.9394,14.9,0.0,0.321,0.679,0,1.25,1.284,20,5.0,1.0,17.4,15.0,-2.6,-5.0,1,95.39
D-1,고빈도 다중세션형,D-1_U5,172,28.1,0,100.0,0.9552,0.9387,15.0,0.0,0.393,0.607,3,1.25,1.327,20,5.0,1.0,18.15,15.0,-1.85,-5.0,1,95.4
D-1,고빈도 다중세션형,D-1_U5,173,29.9,0,99.46,0.9449,0.9383,14.8,0.0,0.431,0.569,1,1.25,1.323,20,5.0,1.0,17.85,15.5,-2.15,-4.5,0,91.0
D-1,고빈도 다중세션형,D-1_U5,174,26.3,0,9.42,0.9468,0.9381,0.4,0.0,0.313,0.687,4,1.25,1.4,20,5.0,1.0,0.84,0.5,-19.16,-19.5,1,4.17
D-1,고빈도 다중세션형,D-1_U5,175,27.5,0,81.92,0.9313,0.9378,12.7,0.0,0.502,0.498,1,1.25,1.323,20,5.0,1.0,14.33,12.75,-5.67,-7.25,1,75.91
D-1,고빈도 다중세션형,D-1_U5,176,29.2,0,99.5,0.923,0.9374,14.2,0.0,0.395,0.605,2,1.25,1.4,20,5.0,1.0,17.44,14.25,-2.56,-5.75,1,95.13
D-1,고빈도 다중세션형,D-1_U5,177,29.8,0,99.78,0.9356,0.9371,14.0,0.0,0.365,0.635,2,1.25,1.4,20,5.0,1.0,17.74,14.0,-2.26,-6.0,1,95.61
D-1,고빈도 다중세션형,D-1_U5,178,27.1,0,100.0,0.9287,0.9367,15.9,0.0,0.459,0.541,3,1.25,1.305,20,5.0,1.0,17.65,16.0,-2.35,-4.0,1,95.46
D-1,고빈도 다중세션형,D-1_U5,179,26.4,0,99.88,0.9341,0.9363,15.2,0.0,0.381,0.619,0,1.25,1.296,20,5.0,1.0,17.72,15.25,-2.28,-4.75,1,94.91
D-1,고빈도 다중세션형,D-1_U5,180,30.2,0,100.0,0.9048,0.936,14.8,0.0,0.347,0.653,2,1.25,1.302,20,5.0,1.0,17.19,15.0,-2.81,-5.0,1,95.18
D-1,고빈도 다중세션형,D-1_U5,181,28.8,0,5.51,0.9405,0.9354,0.0,0.0,0.38,0.62,4,1.25,1.324,20,5.0,1.0,0.1,0.0,-19.9,-20.0,1,1.1
D-1,고빈도 다중세션형,D-1_U5,182,25.3,0,99.87,0.9262,0.9351,10.1,0.0,0.338,0.662,1,1.25,1.346,20,5.0,1.0,17.57,14.25,-2.43,-5.75,0,65.95
D-1,고빈도 다중세션형,D-1_U5,183,26.7,0,100.0,0.9176,0.9348,14.6,0.0,0.433,0.567,1,1.25,1.4,20,5.0,1.0,17.43,14.75,-2.57,-5.25,1,95.6
D-1,고빈도 다중세션형,D-1_U5,185,31.3,1,100.0,0.9267,0.9343,14.7,0.0,0.46,0.54,2,1.25,1.4,20,5.0,1.0,17.61,14.75,-2.39,-5.25,1,95.19
D-1,고빈도 다중세션형,D-1_U5,186,24.7,0,85.76,0.936,0.934,13.0,0.0,0.442,0.558,0,1.25,1.31,20,5.0,1.0,15.12,13.25,-4.88,-6.75,1,79.98
D-1,고빈도 다중세션형,D-1_U5,187,27.8,0,99.89,0.9483,0.9336,15.6,0.0,0.438,0.562,2,1.25,1.305,20,5.0,1.0,18.0,15.75,-2.0,-4.25,1,95.17
D-1,고빈도 다중세션형,D-1_U5,188,26.2,0,100.0,0.9249,0.9333,15.4,0.0,0.436,0.564,2,1.25,1.323,20,5.0,1.0,17.57,15.5,-2.43,-4.5,1,95.37
D-1,고빈도 다중세션형,D-1_U5,189,29.9,0,99.9,0.9319,0.9329,14.8,0.0,0.312,0.688,2,1.25,1.273,20,5.0,1.0,17.69,15.0,-2.31,-5.0,1,95.29
D-1,고빈도 다중세션형,D-1_U5,190,26.1,0,100.0,0.9452,0.9326,14.6,0.0,0.426,0.574,1,1.25,1.383,20,5.0,1.0,17.96,14.75,-2.04,-5.25,1,95.13
D-1,고빈도 다중세션형,D-1_U5,191,24.8,0,6.32,0.9215,0.9321,0.0,0.0,0.387,0.613,0,1.25,1.4,20,5.0,1.0,0.24,0.0,-19.76,-20.0,1,0.59
D-1,고빈도 다중세션형,D-1_U5,192,30.4,0,100.0,0.9099,0.9318,15.3,0.0,0.362,0.638,1,1.25,1.262,20,5.0,1.0,17.29,15.5,-2.71,-4.5,1,94.86
D-1,고빈도 다중세션형,D-1_U5,193,27.6,0,99.84,0.92,0.9314,15.6,0.0,0.404,0.596,3,1.25,1.275,20,5.0,1.0,17.45,15.75,-2.55,-4.25,1,95.39
D-1,고빈도 다중세션형,D-1_U5,194,26.9,0,4.94,0.8963,0.9309,0.0,0.0,0.275,0.725,0,1.25,1.209,20,5.0,1.0,-0.01,0.0,-20.01,-20.0,1,0.59
D-1,고빈도 다중세션형,D-1_U5,195,26.0,0,100.0,0.9217,0.9306,10.4,0.0,0.46,0.54,0,1.25,1.268,20,5.0,1.0,17.51,16.25,-2.49,-3.75,0,59.19
D-1,고빈도 다중세션형,D-1_U5,196,29.6,0,88.11,0.9307,0.9303,12.6,0.0,0.453,0.547,3,1.25,1.269,20,5.0,1.0,15.47,14.0,-4.53,-6.0,0,74.48
D-1,고빈도 다중세션형,D-1_U5,197,29.3,0,99.86,0.9514,0.93,15.7,0.0,0.365,0.635,2,1.25,1.235,20,5.0,1.0,18.05,15.75,-1.95,-4.25,1,95.27
D-1,고빈도 다중세션형,D-1_U5,198,25.7,0,100.0,0.9343,0.9296,15.5,0.0,0.391,0.609,2,1.25,1.272,20,5.0,1.0,17.75,15.5,-2.25,-4.5,1,95.34
D-1,고빈도 다중세션형,D-1_U5,199,25.8,0,99.88,0.9418,0.9292,15.0,0.0,0.374,0.626,1,1.25,1.3,20,5.0,1.0,17.87,15.0,-2.13,-5.0,1,95.25
D-1,고빈도 다중세션형,D-1_U5,200,24.9,0,89.28,0.9401,0.9289,12.8,0.0,0.458,0.542,1,1.25,1.4,20,5.0,1.0,15.85,13.0,-4.15,-7.0,1,83.62
D-1,고빈도 다중세션형,D-1_U5,201,27.3,0,100.0,0.9149,0.9286,12.0,0.0,0.44,0.56,2,1.25,1.4,20,5.0,1.0,17.38,14.5,-2.62,-5.5,0,77.74
D-1,고빈도 다중세션형,D-1_U5,202,29.5,0,99.85,0.9362,0.9283,12.4,0.0,0.408,0.592,1,1.25,1.275,20,5.0,1.0,17.76,15.75,-2.24,-4.25,0,74.37
D-1,고빈도 다중세션형,D-1_U5,203,27.7,0,99.64,0.9459,0.9279,15.5,0.0,0.423,0.577,1,1.25,1.295,20,5.0,1.0,17.9,15.5,-2.1,-4.5,1,95.13
D-1,고빈도 다중세션형,D-1_U5,204,27.6,0,100.0,0.912,0.9276,13.0,0.0,0.26,0.74,2,1.25,1.4,20,5.0,1.0,17.33,13.0,-2.67,-7.0,1,95.55
D-1,고빈도 다중세션형,D-1_U5,205,28.1,0,99.87,0.967,0.9272,13.9,0.0,0.373,0.627,0,1.25,1.4,20,5.0,1.0,18.35,14.0,-1.65,-6.0,1,95.17
D-1,고빈도 다중세션형,D-1_U5,207,24.9,1,100.0,0.9256,0.9267,14.6,0.0,0.331,0.669,1,1.25,1.296,20,5.0,1.0,17.59,14.75,-2.41,-5.25,1,95.18
D-1,고빈도 다중세션형,D-1_U5,208,27.4,0,100.0,0.9487,0.9264,15.1,0.0,0.509,0.491,2,1.25,1.398,20,5.0,1.0,18.03,15.25,-1.97,-4.75,1,94.88
